,Sentences,Epoch: 1 (ckpt: 1),Epoch: 2 (ckpt: 2),Epoch: 3 (ckpt: 3),Epoch: 4 (ckpt: 4),Epoch: 5 (ckpt: 5),Epoch: 6 (ckpt: 6),Epoch: 7 (ckpt: 7),Epoch: 8 (ckpt: 8),Epoch: 9 (ckpt: 9),Epoch: 10 (ckpt: 10)
0,"[1, 223, 233, 287, 277, 196, 424, 16]",23.955810546875,16.9497127532959,16.06611442565918,16.6751708984375,15.68775463104248,15.205350875854492,16.06964874267578,14.875236511230469,15.008853912353516,14.379331588745117
1,"[1, 180, 350, 200, 334, 1738, 185, 2580, 14, 185, 14242, 209, 185, 9624, 16]",76.39990234375,70.30316925048828,67.46833038330078,66.9034194946289,63.55021286010742,64.97135925292969,68.49983215332031,64.15311431884766,64.95709228515625,65.21914672851562
2,"[1, 422, 213, 378, 442, 281, 6389, 377, 14, 313, 353, 358, 3932, 1398, 237, 377, 16]",80.3709716796875,73.37686920166016,66.30978393554688,64.04830169677734,60.5801887512207,59.58439254760742,59.46002197265625,57.96284103393555,57.12486267089844,56.5772590637207
3,"[1, 731, 14, 223, 233, 768, 16]",17.993391036987305,13.96689510345459,13.058271408081055,12.59671401977539,12.85968017578125,13.152579307556152,13.201608657836914,12.071393013000488,12.437070846557617,12.825822830200195
4,"[1, 1439, 339, 451, 705, 1681, 244, 275, 7785, 324, 7785, 14615, 2356, 1119, 16, 914]",101.44344329833984,96.6120834350586,86.88531494140625,87.85795593261719,83.90068817138672,81.39165496826172,74.95760345458984,79.58941650390625,78.95637512207031,77.4555435180664
5,"[1, 735, 14, 2401, 735, 16]",32.0033073425293,30.608261108398438,26.778207778930664,26.56251335144043,28.083431243896484,26.384607315063477,27.255678176879883,28.44443130493164,27.362808227539062,27.269742965698242
6,"[1, 785, 893, 14, 185, 510, 2284, 1305, 3598, 178, 2365, 226, 185, 2230, 472, 879, 16]",80.51959228515625,77.57279968261719,69.08049774169922,65.41912841796875,64.16448211669922,60.16886901855469,58.99024200439453,55.69878387451172,54.630043029785156,53.87855529785156
7,"[1, 209, 185, 6021, 3201, 7519, 339, 394, 329, 592, 1337, 185, 3486, 213, 185, 4589, 29, 209, 394, 3069, 286, 1271, 213, 4834, 29, 209, 294, 210, 503, 63, 211, 469, 18417, 244, 1510, 14]",201.527587890625,176.07716369628906,169.65057373046875,155.81993103027344,155.9436492919922,157.06671142578125,153.44300842285156,152.46932983398438,156.2086181640625,154.1020050048828
8,"[1, 280, 180, 333, 478, 200, 2132, 226, 1137, 1642, 209, 1137, 1758, 283, 478, 200, 6096, 178, 5316, 12083, 16]",113.73995208740234,110.112548828125,100.15353393554688,95.92831420898438,94.07291412353516,92.93315124511719,95.4497299194336,89.43801879882812,89.50369262695312,89.41644287109375
9,"[1, 392, 233, 287, 478, 2871, 16]",19.802228927612305,18.953102111816406,16.909883499145508,16.9539737701416,14.300726890563965,14.835075378417969,15.430870056152344,15.785470962524414,14.300435066223145,13.88972282409668
10,"[1, 476, 185, 1086, 283, 231, 33]",26.3896484375,17.731887817382812,14.615753173828125,15.514917373657227,13.701284408569336,14.829830169677734,16.149185180664062,14.943554878234863,14.411094665527344,14.608606338500977
11,"[1, 1289, 196, 454, 4102, 252, 339, 14, 223, 235, 18705, 200, 771, 3209, 185, 806, 8428, 14, 335, 771, 2042, 185, 806, 1164, 14, 522, 209, 522, 14, 1289, 196, 454, 4102, 339, 226, 223, 355, 4071, 196, 18058, 16]",203.32687377929688,200.64901733398438,192.53338623046875,183.28933715820312,182.2333984375,176.91082763671875,176.7725372314453,172.9234619140625,170.99862670898438,169.59291076660156
12,"[1, 1555, 275, 10824]",21.992713928222656,19.61815643310547,18.053848266601562,14.360786437988281,13.712013244628906,12.683870315551758,13.136436462402344,12.248823165893555,12.388213157653809,12.198751449584961
13,"[1, 231, 298, 281, 3683, 14, 321, 253, 231, 33, 371, 180, 1039, 178, 2566, 33]",72.5779800415039,71.39199829101562,62.42759704589844,67.34896850585938,62.57426452636719,62.79876708984375,60.873138427734375,60.786460876464844,60.216400146484375,59.374916076660156
14,"[1, 15174, 237, 28, 12012, 67, 1274, 16, 8180, 698, 17176, 16670, 69]",116.75143432617188,106.7551498413086,84.09550476074219,88.14794921875,80.24485778808594,73.65022277832031,70.23153686523438,64.70220947265625,64.14678955078125,61.83084487915039
15,"[1, 265, 368, 371, 196, 322, 226, 33]",23.857467651367188,20.523990631103516,15.147149085998535,16.129928588867188,16.726207733154297,13.276106834411621,14.387582778930664,14.01583480834961,13.521541595458984,12.857528686523438
16,"[1, 209, 361, 196, 454, 821, 514, 216, 178, 2566, 476, 196, 792, 1517, 213, 2566, 437, 293, 542, 204, 1771, 196, 320, 2881, 315, 14, 986, 324, 185, 916, 14, 2121, 244, 378, 200, 485, 813, 14, 209, 481, 2793, 6568, 185, 2727, 16]",208.96365356445312,206.97073364257812,202.5055389404297,195.4807891845703,184.7684326171875,187.08140563964844,177.96261596679688,178.86489868164062,172.5126495361328,175.01284790039062
17,"[1, 283, 196, 1629, 33]",24.49226951599121,16.412965774536133,14.389163970947266,13.90121078491211,13.117982864379883,14.297630310058594,15.452469825744629,14.711000442504883,15.240638732910156,14.997613906860352
18,"[1, 209, 243, 2899, 853, 378, 14, 13848, 529, 683, 813, 394, 1460, 14, 209, 3975, 887, 14, 7349, 802, 15190, 1003, 419, 16]",131.14537048339844,119.95296478271484,109.32154083251953,107.68191528320312,108.61222076416016,107.08226013183594,99.51814270019531,97.40365600585938,95.83381652832031,93.94274139404297
19,"[1, 180, 2930, 185, 785, 1922, 213, 636, 986, 324, 185, 2054, 213, 1174, 10661, 14, 4529, 185, 14478, 213, 12779, 1244, 232, 5530, 2586, 209, 18187, 232, 5530, 2586, 16]",180.1748504638672,163.03622436523438,148.52467346191406,144.2476806640625,138.29656982421875,135.79685974121094,134.10496520996094,133.14585876464844,129.7030487060547,129.85671997070312
20,"[1, 178, 1922, 213, 2321, 1116, 14, 180, 3376, 324, 185, 7893, 339, 189, 558, 2773, 5024, 340, 468, 832, 245, 686, 59, 4232, 200, 876, 10431, 927, 16, 290, 2536, 286, 415, 19176, 1978, 837, 28, 4424, 15, 5537, 16, 372, 686, 59, 185, 1508, 352, 226, 7383, 16]",324.7459716796875,276.3945007324219,264.0853271484375,252.5885009765625,241.92884826660156,234.08999633789062,231.99307250976562,226.36102294921875,222.94619750976562,226.44485473632812
21,"[1, 496, 442, 180, 33]",18.052993774414062,16.278976440429688,16.26009750366211,14.427727699279785,15.840226173400879,13.044816970825195,13.20418930053711,13.10389518737793,13.13796615600586,12.908761978149414
22,"[1, 209, 361, 398, 355, 3118, 223, 14, 252, 235, 11807, 14, 505, 286, 244, 200, 504, 16]",76.5967025756836,79.56004333496094,77.5321273803711,79.73980712890625,77.50502014160156,80.10773468017578,79.64057922363281,80.22572326660156,79.6413345336914,79.64225769042969
23,"[1, 277, 233, 226, 747, 33]",19.75584602355957,16.080842971801758,13.629823684692383,13.380449295043945,13.489843368530273,13.201080322265625,12.068548202514648,13.42130184173584,13.96692180633545,13.198161125183105
24,"[1, 277, 283, 196, 2042, 257, 33]",20.68497085571289,13.65888786315918,12.719198226928711,12.659132957458496,11.972078323364258,11.591382026672363,12.09322452545166,11.458549499511719,11.609002113342285,11.815692901611328
25,"[1, 475, 378, 270, 16]",12.84095573425293,12.241540908813477,11.623096466064453,11.352100372314453,10.885418891906738,11.270720481872559,12.628743171691895,11.596156120300293,11.576986312866211,12.012983322143555
