,Sentences,Epoch: 1 (ckpt: 1),Epoch: 2 (ckpt: 2),Epoch: 3 (ckpt: 3),Epoch: 4 (ckpt: 4),Epoch: 5 (ckpt: 5),Epoch: 6 (ckpt: 6),Epoch: 7 (ckpt: 7),Epoch: 8 (ckpt: 8),Epoch: 9 (ckpt: 9),Epoch: 10 (ckpt: 10)
0,"[1, 272, 201, 10, 215, 235, 272, 225, 267, 829, 17]",21.063583374023438,18.741750717163086,17.213979721069336,19.655858993530273,15.322793960571289,16.66864585876465,14.232878684997559,15.288175582885742,14.831250190734863,14.151351928710938
1,"[1, 202, 10, 1179, 846, 3315, 217, 3355, 59, 555, 15, 223, 277, 550, 401, 216, 232, 584, 3931, 17]",92.01294708251953,83.56269073486328,75.75862121582031,71.61750793457031,69.66793823242188,69.36698913574219,63.03993606567383,62.82862854003906,63.39061737060547,62.892112731933594
2,"[1, 980, 16, 210, 60, 180, 41, 855, 1130, 806, 495, 223, 542, 337, 15, 326, 801, 270, 3875, 217, 451, 300, 467, 17]",102.57357788085938,83.82379150390625,79.49201965332031,72.0994873046875,72.8512191772461,73.51437377929688,63.7864990234375,65.42535400390625,63.774070739746094,62.98091125488281
3,"[1, 187, 10, 215, 235, 4341, 17]",14.37371826171875,12.451688766479492,12.003594398498535,10.063013076782227,10.855974197387695,11.573831558227539,12.183012962341309,11.787384033203125,12.442947387695312,11.660829544067383
4,"[1, 1506, 646, 318, 2336, 1790, 242, 393, 3196, 569, 231, 3196, 569, 2662, 2836, 472, 17, 749]",97.64239501953125,91.6379165649414,83.68578338623047,88.50206756591797,79.44402313232422,78.51736450195312,76.7148666381836,79.78075408935547,76.6129150390625,73.32557678222656
5,"[1, 380, 231, 217, 804, 17]",21.374187469482422,16.987638473510742,18.59164047241211,18.148059844970703,16.427783966064453,17.541048049926758,16.63283348083496,17.570049285888672,17.27191925048828,16.950580596923828
6,"[1, 183, 10, 199, 2030, 15, 223, 1677, 2569, 1149, 375, 191, 3948, 274, 1228, 279, 2032, 321, 266, 223, 2499, 17]",93.98955535888672,80.57551574707031,72.65374755859375,61.86705780029297,62.6052131652832,57.313072204589844,53.75670623779297,51.16643142700195,49.44462966918945,49.09320831298828
7,"[1, 223, 1382, 887, 549, 962, 42, 417, 4319, 300, 223, 290, 4802, 197, 217, 227, 624, 17, 216, 454, 3314, 1289, 2354, 525, 197, 196, 513, 237, 1706, 30, 216, 232, 1078, 312, 195, 471, 495, 217, 2356, 197, 3552, 15]",196.78857421875,165.9168243408203,161.79847717285156,150.51025390625,151.25201416015625,145.33575439453125,148.42691040039062,143.89776611328125,146.31280517578125,142.0264434814453
8,"[1, 230, 612, 571, 3371, 1350, 225, 864, 197, 765, 216, 864, 180, 402, 2652, 3870, 386, 3058, 231, 274, 318, 1420, 1115, 193, 3845, 17]",121.00210571289062,105.6026840209961,95.61359405517578,94.19657897949219,92.16277313232422,88.82763671875,91.48885345458984,92.21314239501953,88.07398986816406,87.21989440917969
9,"[1, 400, 270, 470, 4446, 753, 17]",22.49928855895996,19.88764762878418,18.647987365722656,16.912918090820312,16.233495712280273,15.985956192016602,16.24904441833496,12.666048049926758,15.348388671875,14.153586387634277
