,Sentences,Epoch: 1 (ckpt: 879),Epoch: 2 (ckpt: 1758),Epoch: 3 (ckpt: 2637),Epoch: 4 (ckpt: 3516),Epoch: 5 (ckpt: 4395),Epoch: 6 (ckpt: 5274),Epoch: 7 (ckpt: 6153),Epoch: 8 (ckpt: 7032),Epoch: 9 (ckpt: 7911),Epoch: 10 (ckpt: 8790)
0,It's not what you think.,24.914331436157227,15.691658020019531,14.951398849487305,10.010176658630371,11.272210121154785,11.445616722106934,11.436015129089355,8.916458129882812,8.133062362670898,8.077498435974121
1,"I like to get past the fur, the feathers and the scales.",179.2714080810547,163.9133758544922,151.913330078125,171.61434936523438,150.4980010986328,131.37652587890625,116.01172637939453,124.68824768066406,117.93875122070312,110.12512969970703
2,"Some of them would have arrested him, but no one laid hands on him.",211.8980712890625,78.40913391113281,96.33016204833984,89.45521545410156,97.82865905761719,99.3733139038086,75.6748275756836,70.01057434082031,53.49993896484375,50.096500396728516
3,"Oh, it's okay.",29.796409606933594,12.223587036132812,14.163460731506348,10.794842720031738,10.297192573547363,9.181818962097168,9.058250427246094,8.849650382995605,8.122655868530273,8.044794082641602
4,Check out more great Games for your iPad at iPadCasinoApp.com,1085.8563232421875,1078.8939208984375,868.0908813476562,794.2650756835938,724.6163330078125,590.6351318359375,452.2900085449219,414.34307861328125,424.44268798828125,418.58203125
5,"Home, sweet home.",438.6162414550781,343.6054992675781,323.9397888183594,267.23797607421875,509.51824951171875,263.6463928222656,184.05661010742188,203.68807983398438,217.72216796875,209.97244262695312
6,"Last year, The New York Times published a study that the government had done.",244.5030975341797,115.01837921142578,97.8553466796875,102.71082305908203,106.27782440185547,62.3763542175293,62.99569320678711,56.05475997924805,63.801212310791016,54.28657531738281
7,"And the fifth angel poured out his vial upon the seat of the beast; and his kingdom was full of darkness; and they gnawed their tongues for pain,",489.83563232421875,221.8973846435547,249.1168212890625,252.8255157470703,215.46951293945312,199.65821838378906,165.2442626953125,150.2800750732422,136.275634765625,127.71705627441406
8,So I'm going to suggest that less stuff and less space are going to equal a smaller footprint.,231.1682586669922,262.1477355957031,172.68963623046875,181.7605438232422,129.29539489746094,119.76083374023438,156.5089111328125,121.11870574951172,118.53033447265625,118.67574310302734
9,She's not going anywhere.,40.713565826416016,16.06217384338379,29.907880783081055,18.896865844726562,15.73364543914795,15.110458374023438,13.900991439819336,15.23401165008545,12.183699607849121,12.379708290100098
10,Where the hell are we?,67.36383056640625,21.57703971862793,16.150741577148438,14.847424507141113,13.775490760803223,12.187996864318848,13.563748359680176,11.136159896850586,14.5719633102417,14.3091459274292
11,"Once you've figured this out, it is tempting to keep writing the same poem, or keep telling the same story, over and over, once you've figured out that it will gain you applause.",246.25209045410156,153.92083740234375,157.1031951904297,165.48562622070312,152.37916564941406,119.2259750366211,108.54685974121094,101.49015045166016,92.82725524902344,92.96931457519531
12,Enter your username,943.3201904296875,953.9619750976562,651.6275634765625,311.5957946777344,210.5779571533203,230.202880859375,138.35362243652344,138.82554626464844,103.89964294433594,111.1659164428711
13,"We all have bodies, don't we? Did I miss a meeting?",174.60630798339844,187.9921417236328,129.73069763183594,162.0065155029297,198.1735382080078,82.49867248535156,71.32077026367188,64.8938217163086,56.406517028808594,58.01313400268555
14,Uploaded on: {{ data.dateFormatted }},26095.05859375,26274.20703125,8828.0595703125,6520.58642578125,6447.37939453125,6881.83984375,9373.4326171875,7908.23876953125,7612.14306640625,7376.71728515625
15,- How did you know that?,18.29552459716797,11.278753280639648,16.182355880737305,9.954523086547852,10.339567184448242,9.430181503295898,9.866789817810059,8.628046035766602,8.083401679992676,7.772756099700928
16,"And if you've ever been in a meeting where you play sort of meeting ""chicken,"" you're sitting there, looking at the person, waiting for them to look away, and then quickly checking the device.",166.98495483398438,124.15245819091797,109.98857879638672,105.21208953857422,122.4310531616211,96.30760955810547,90.70393371582031,87.55792236328125,82.71772766113281,83.40020751953125
17,Are you certain?,218.66290283203125,104.23350524902344,76.93275451660156,69.13206481933594,42.07395935058594,39.33892822265625,32.81455993652344,26.896522521972656,25.908924102783203,25.238021850585938
18,"And he saith unto them, Whosoever shall put away his wife, and marry another, committeth adultery against her.",233.3919677734375,191.1554718017578,184.43975830078125,148.96156311035156,176.43258666992188,168.60147094726562,145.0547637939453,117.38729095458984,89.78461456298828,86.3897476196289
19,"I spent the last couple of years looking at the science of human motivation, particularly the dynamics of extrinsic motivators and intrinsic motivators.",767.279296875,533.8419799804688,432.7919616699219,415.6943054199219,347.0679626464844,336.44549560546875,363.9476013183594,269.40972900390625,239.88743591308594,232.82994079589844
20,"A couple of weeks ago, I spoke at the Campus Outreach National Conference about every believer’s responsibility to evangelize. My text was 2 Corinthians 5:18-21. Here’s the video from that session.",519.8515625,367.9803771972656,304.22259521484375,353.14678955078125,298.8515319824219,300.0287780761719,234.5972137451172,202.26388549804688,179.25987243652344,178.3915557861328
21,Why would I?,59.33433151245117,29.398286819458008,27.31572151184082,37.786399841308594,34.50540542602539,39.20827865600586,33.71810531616211,48.98095703125,47.49970626831055,43.40437698364258
22,"And if ye will receive it, this is Elias, which was for to come.",151.05838012695312,91.29336547851562,143.4133758544922,97.90052795410156,105.80384063720703,78.77748107910156,94.75076293945312,95.68046569824219,82.17472839355469,84.514892578125
23,What's that mean?,73.79154968261719,29.52713394165039,22.700862884521484,23.869401931762695,16.837955474853516,17.76742172241211,16.92603874206543,12.59549617767334,12.826070785522461,13.50124740600586
24,What are you telling me?,19.621505737304688,11.754378318786621,13.045575141906738,9.98814868927002,10.699993133544922,10.557792663574219,8.934064865112305,7.943830490112305,7.55711555480957,7.641439914703369
25,Let them go.,44.01723098754883,19.112316131591797,24.414608001708984,40.479488372802734,29.33284568786621,34.52012634277344,24.142505645751953,26.890151977539062,22.176652908325195,23.171833038330078
26,"A few years ago, I was running some of my own experiments in the lab.",78.35501098632812,43.613250732421875,40.197086334228516,36.8190803527832,29.378177642822266,29.34442901611328,25.664846420288086,24.678857803344727,20.79551124572754,19.86852264404297
27,"When we think about how we're going to make the world a better place, we think education; that's where we put a lot of money.",53.37739562988281,39.60477066040039,40.3392219543457,40.832881927490234,34.83795928955078,33.01318359375,29.54598045349121,26.33785629272461,25.768028259277344,24.07554054260254
28,Follow us on Instagram,386.55657958984375,146.41421508789062,141.70909118652344,96.31798553466797,106.0309066772461,70.06704711914062,45.83514404296875,28.037263870239258,18.41585350036621,25.024593353271484
29,Top 5 Cities With The Best Nightlife In Europe,456.1563720703125,267.8569641113281,168.96217346191406,173.58993530273438,161.76327514648438,152.00390625,97.97417449951172,74.78248596191406,56.00218200683594,47.47624588012695
30,"We arrived at Calverton Shooting Range, which unbeknownst to our group was being watched by the FBI.",930.5904541015625,738.8147583007812,586.47119140625,636.4369506835938,667.8474731445312,537.2900390625,377.6846618652344,427.0222473144531,337.8133850097656,349.34600830078125
31,"Judas, who betrayed him, answered, ""It isn't me, is it, Rabbi?"" He said to him, ""You said it.""",127.87457275390625,72.36222076416016,84.37690734863281,91.095947265625,65.0127182006836,59.68361282348633,58.416385650634766,44.92362594604492,45.602325439453125,41.80540084838867
32,No 10-year-old goes to law school to do mergers and acquisitions.,482.05657958984375,592.5519409179688,319.6888732910156,293.36273193359375,354.2759704589844,191.29425048828125,189.9970245361328,176.0702667236328,166.79229736328125,163.16482543945312
33,"And all the devils besought him, saying, Send us into the swine, that we may enter into them.",187.63381958007812,130.51031494140625,145.7343292236328,131.14938354492188,92.50553131103516,99.53736114501953,90.7840347290039,76.99445343017578,63.5844841003418,62.0300407409668
34,"""But woe to you who are rich! For you have received your consolation.",417.77801513671875,324.6659851074219,218.32554626464844,204.35586547851562,201.7660675048828,163.28477478027344,196.11399841308594,150.53855895996094,142.19320678710938,130.3686981201172
35,Let not him that eateth despise him that eateth not; and let not him which eateth not judge him that eateth: for God hath received him.,1228.1064453125,378.19268798828125,465.468994140625,394.6050109863281,314.8592529296875,204.84884643554688,178.00662231445312,143.65003967285156,128.74575805664062,116.54944610595703
36,"I don't know, sir.",8.588652610778809,6.790748119354248,6.355467319488525,6.76898193359375,8.543556213378906,7.644144058227539,6.098458766937256,5.660006999969482,6.169442653656006,5.89494514465332
37,"how the Christ must suffer, and how, by the resurrection of the dead, he would be first to proclaim light both to these people and to the Gentiles.""",256.2937316894531,196.57969665527344,219.0475616455078,238.2686309814453,196.2867889404297,212.60511779785156,206.03477478027344,179.03758239746094,199.384521484375,192.9653778076172
38,I have three suggestions to share with you.,60.703094482421875,78.18035125732422,73.42473602294922,49.37541580200195,72.0148696899414,63.37057876586914,47.31316375732422,39.58848571777344,36.38129425048828,37.131839752197266
39,First _ Previous _ 1 2 3 ... 8 _ Next _ Last,1378.3179931640625,745.59423828125,184.54409790039062,252.81985473632812,232.0463409423828,198.10409545898438,62.63291549682617,48.24843215942383,39.4283332824707,37.5367317199707
40,I'm a sinner.,67.01451873779297,42.485023498535156,32.36812973022461,32.03141784667969,32.238250732421875,25.54856300354004,33.38800048828125,31.279094696044922,30.109994888305664,29.51032829284668
41,"Thou that makest thy boast of the law, through breaking the law dishonourest thou God?",1363.665771484375,952.4806518554688,1128.334228515625,1424.7078857421875,1525.6944580078125,1346.6209716796875,1109.9483642578125,1106.047607421875,979.2312622070312,920.452880859375
42,"Leave out the court which is outside of the temple, and don't measure it, for it has been given to the nations. They will tread the holy city under foot for forty-two months.",162.9373321533203,102.12989044189453,85.12910461425781,92.41805267333984,92.18399810791016,85.67679595947266,89.14246368408203,76.08785247802734,78.33304595947266,71.99324035644531
43,Life goes on.,131.8346405029297,76.59600067138672,157.11083984375,128.130615234375,190.22744750976562,216.7273712158203,173.4686279296875,145.70208740234375,110.41616821289062,110.36963653564453
44,Do you want to get out of here?,18.94752311706543,11.482156753540039,9.284734725952148,11.3545560836792,6.63484001159668,5.945209503173828,5.058995723724365,5.075740337371826,5.445353031158447,5.064451694488525
45,And sitting down they watched him there;,603.750244140625,503.9595642089844,412.6960144042969,713.1070556640625,678.1077270507812,517.5224609375,432.4134521484375,495.7883605957031,444.98541259765625,436.02337646484375
46,"But the chancellor spoke one truth, if only one.",305.5953674316406,257.5798034667969,226.25048828125,286.8659973144531,252.93946838378906,281.0926208496094,285.51959228515625,342.7320251464844,236.50460815429688,262.9917297363281
47,"If you are using Windows XP, CLICK HERE for an XP compatible copy of RescuePRO® Standard or CLICK HERE for an XP compatible copy of RescuePRO® Deluxe.",721.6351318359375,766.631591796875,339.36004638671875,481.85919189453125,457.0780334472656,263.8907775878906,142.32249450683594,142.3203887939453,132.97935485839844,122.26141357421875
48,Why? Because it would have been a disaster for them and for the community if he had let them go.,95.6700668334961,101.1072998046875,77.11268615722656,100.78263092041016,69.86676788330078,81.75056457519531,70.70922088623047,56.85569763183594,51.33603286743164,50.80363082885742
49,"AESUK had not commenced, and had no intention or wish to commence, any arbitration proceedings. Its position was that JSC should not pursue or be free to pursue court proceedings against it – should it bring arbitration procedings, AESUK would defend those proceedings.",1996.94970703125,2576.4111328125,1808.52783203125,2029.647216796875,2009.524169921875,1952.7947998046875,1505.1632080078125,1349.3057861328125,1265.5908203125,1187.85400390625
50,"And that, I think, is the hope. Thank you very much.",48.7371711730957,41.50117874145508,49.83230972290039,30.363115310668945,27.069072723388672,25.344074249267578,25.912092208862305,21.692747116088867,21.190452575683594,19.360408782958984
51,"Five years ago, I responded to a motorcycle accident.",186.23020935058594,119.26970672607422,84.9118881225586,90.5526351928711,79.4461669921875,52.148929595947266,58.59098815917969,55.935752868652344,48.794803619384766,47.44879150390625
