,Sentences,Epoch: 1 (ckpt: 1),Epoch: 2 (ckpt: 2),Epoch: 3 (ckpt: 3),Epoch: 4 (ckpt: 4),Epoch: 5 (ckpt: 5),Epoch: 6 (ckpt: 6),Epoch: 7 (ckpt: 7),Epoch: 8 (ckpt: 8),Epoch: 9 (ckpt: 9),Epoch: 10 (ckpt: 10)
0,"Всё не так, как тебе кажется.",1.6572614908218384,1.5580333471298218,1.3574347496032715,1.2869123220443726,1.1900838613510132,1.1532845497131348,1.074223518371582,1.0916392803192139,0.9970455765724182,1.032588005065918
1,"Мне нравится видеть сквозь мех, перья и чешую.",2.657031774520874,2.5853159427642822,2.4616217613220215,2.503709077835083,2.4100537300109863,2.369908571243286,2.415800094604492,2.356738805770874,2.325042724609375,2.334599018096924
2,Некоторые из них хотели схватить Его; но никто не наложил на Него рук.,1.756349802017212,1.7910386323928833,1.504539966583252,1.3773839473724365,1.4520533084869385,1.4228968620300293,1.3757734298706055,1.4265552759170532,1.3851392269134521,1.3927311897277832
3,Ничего.,1.8690928220748901,1.9200916290283203,1.8552501201629639,2.0548830032348633,2.028935432434082,2.125098466873169,2.0710225105285645,2.208852529525757,1.9884568452835083,2.0823252201080322
4,Проверьте больше отличных игр для вашего IPad в iPadCasinoApp.com,2.4936013221740723,2.4623446464538574,2.218632221221924,2.172393798828125,2.1684892177581787,2.227804660797119,2.135629177093506,2.130359411239624,2.0586559772491455,2.071349620819092
5,"- Дом, милый дом.",2.6641855239868164,2.5791149139404297,2.3246724605560303,2.687448024749756,2.6114535331726074,2.49009108543396,2.689894676208496,2.4868290424346924,2.5355381965637207,2.5313634872436523
6,"В прошлом году Нью-Йорк Таймс опубликовала исследование, проведённое по инициативе правительства.",1.643112301826477,1.4003772735595703,1.2450087070465088,1.0980476140975952,0.9940328598022461,0.9503449201583862,0.9149834513664246,0.8553078174591064,0.8445194959640503,0.8127050995826721
7,"Пятый Ангел вылил чашу свою на престол зверя: и сделалось царство его мрачно, и они кусали языки свои от страдания,",2.6216282844543457,2.3866188526153564,2.2731974124908447,2.1523866653442383,2.0560569763183594,2.151975154876709,2.070016622543335,2.0081329345703125,2.0474631786346436,2.0350191593170166
8,"Я выдвигаю гипотезу, что меньше вещей и меньше пространства будут меньше воздействовать на окружающую среду.",1.751610279083252,1.528136134147644,1.4682859182357788,1.3545125722885132,1.3177217245101929,1.2295207977294922,1.1164405345916748,1.101330041885376,1.1034133434295654,1.0926412343978882
9,Она никуда не денется.,2.118777275085449,2.012704372406006,1.6951987743377686,1.3751416206359863,1.2470810413360596,0.9631237983703613,0.9760196805000305,0.9218201041221619,0.9349145293235779,0.9279763102531433
10,Куда же мы попали?,2.38700270652771,2.1712372303009033,1.916909098625183,1.7701938152313232,1.7427139282226562,1.6295299530029297,1.619793176651001,1.45939040184021,1.5733227729797363,1.5460275411605835
11,"Очень заманчиво — когда это понимаешь — очень заманчиво продолжать писать одни и теже стихи, или рассказывать одну и ту же историю, снова и снова, когда понимаешь, что это принесет аплодисменты.",2.086970806121826,1.9189722537994385,1.7966951131820679,1.7371578216552734,1.6277737617492676,1.601993203163147,1.617253303527832,1.5744562149047852,1.550599455833435,1.530380368232727
