,Sentences,Epoch: 1 (ckpt: 1),Epoch: 2 (ckpt: 2),Epoch: 3 (ckpt: 3),Epoch: 4 (ckpt: 4),Epoch: 5 (ckpt: 5),Epoch: 6 (ckpt: 6),Epoch: 7 (ckpt: 7),Epoch: 8 (ckpt: 8),Epoch: 9 (ckpt: 9),Epoch: 10 (ckpt: 10)
0,"Es ist nicht, was du denkst.",1.2211250066757202,1.0303475856781006,0.9742252826690674,1.0105688571929932,1.028846025466919,0.9531113505363464,1.09971284866333,1.055181860923767,0.9489224553108215,0.9879142642021179
1,"Ich lasse gern den Pelz, das Gefieder, und die Schuppen hinter mir.",2.0521109104156494,1.9574787616729736,1.8908261060714722,1.866973638534546,1.9868687391281128,2.0002353191375732,1.860714316368103,1.8055455684661865,1.80282461643219,1.7937538623809814
2,Es wollten aber etliche ihn greifen; aber niemand legte die Hand an ihn.,1.9916223287582397,1.8149617910385132,1.6925609111785889,1.6915589570999146,1.670217752456665,1.6447381973266602,1.6155495643615723,1.5956218242645264,1.4949772357940674,1.4850605726242065
3,Ist okay.,1.8844929933547974,1.9769515991210938,2.306657314300537,2.2306320667266846,2.225346803665161,1.9045647382736206,1.9657013416290283,2.104890823364258,1.9934278726577759,2.033287525177002
4,Schauen Sie sich weitere große Spiele für Ihr iPad an iPadCasinoApp.com,2.1238656044006348,2.027958393096924,1.8623722791671753,1.7329500913619995,1.8003273010253906,1.7619832754135132,1.5409444570541382,1.6558054685592651,1.678550362586975,1.6663118600845337
5,Trautes Heim...,3.2337734699249268,3.5378072261810303,3.616122007369995,3.689037799835205,3.7194292545318604,3.5615639686584473,3.459557294845581,3.5648913383483887,3.5331227779388428,3.4959731101989746
6,"Letztes Jahr hat die New York Times eine Studie veröffentlicht, die die Regierung durchgeführt hat.",1.3589223623275757,1.159853219985962,1.058359146118164,0.9889692664146423,0.9681528210639954,0.8784166574478149,0.8622867465019226,0.8388535380363464,0.8234987258911133,0.8186355829238892
7,"Und der fünfte Engel goß aus seine Schale auf den Stuhl des Tiers; und sein Reich ward verfinstert, und sie zerbissen ihre Zungen vor Schmerzen",2.1709353923797607,1.9562389850616455,1.9626009464263916,1.7956966161727905,1.7355575561523438,1.7411977052688599,1.6975071430206299,1.633577823638916,1.6448699235916138,1.6125506162643433
8,"Deshalb schlage ich Ihnen vor, dass weniger Zeug und weniger Platz zu einem kleineren Fussabdruck führen werden.",1.7107858657836914,1.5011394023895264,1.4755252599716187,1.451742172241211,1.384229302406311,1.3344850540161133,1.3480983972549438,1.2958463430404663,1.320217490196228,1.2660672664642334
9,Die bleibt schön hier.,2.0362792015075684,1.9398928880691528,1.8999074697494507,1.7604516744613647,1.8071095943450928,1.7254199981689453,1.728036880493164,1.607988953590393,1.593467354774475,1.6140110492706299
10,- Wo zum Teufel sind wir?,1.7557190656661987,1.5002787113189697,1.162400245666504,1.1090446710586548,0.9639935493469238,0.994929313659668,1.0160274505615234,0.975502610206604,0.9988547563552856,0.9524205327033997
11,"Es ist verführerisch – wenn man das einmal erkannt hat – es ist verführerisch immer das gleiche Gedicht zu schreiben, oder immer die gleiche Geschichte zu erzählen, immer und immer wieder, wenn man einmal erkannt hat, dass es einem Applaus bringt.",1.6972811222076416,1.4307669401168823,1.3781447410583496,1.3569854497909546,1.262415885925293,1.2531752586364746,1.257592797279358,1.2135769128799438,1.1753422021865845,1.171794056892395
12,Benutzername einfügen,2.0277369022369385,1.7022149562835693,1.6686580181121826,1.7905102968215942,1.4246128797531128,1.5611095428466797,1.601681113243103,1.5851023197174072,1.5502111911773682,1.5277665853500366
13,"Wir alle haben Körper, oder?",1.596732497215271,1.7594406604766846,1.6733715534210205,1.4733428955078125,1.4642577171325684,1.473131537437439,1.434755563735962,1.3956741094589233,1.3362654447555542,1.3697069883346558
14,IHR ADDEFEND STATUS ZUR DATENERFASSUNG:,3.1578972339630127,3.2573561668395996,3.0316154956817627,3.029550075531006,2.97735333442688,2.838181257247925,2.9091615676879883,2.931389093399048,2.925380229949951,2.8559229373931885
15,Woher wissen Sie das?,1.5967477560043335,1.243294596672058,0.9792253375053406,0.8946280479431152,0.8559918403625488,0.8220769166946411,0.8498499989509583,0.7427917718887329,0.7928110957145691,0.7686574459075928
16,"Wenn wenn Sie jemals in einem Meeting waren wo Sie irgendwie ""Meeting Schlappschwanz"" gespielt haben, Sie sitzen da, gucken die Person an und warten, dass sie wegguckt und dann plötzlich das Gerät checkt.",2.126574993133545,1.9530233144760132,1.8960316181182861,1.8691654205322266,1.7147287130355835,1.7506717443466187,1.710556149482727,1.6615155935287476,1.6236261129379272,1.6173136234283447
17,Sind Sie sicher?,1.611726999282837,1.5253673791885376,1.1465191841125488,1.1606718301773071,1.0161370038986206,0.9939329624176025,1.1088736057281494,1.0597999095916748,1.1162813901901245,1.0884546041488647
18,"Und er sprach zu ihnen: Wer sich scheidet von seinem Weibe und freit eine andere, der bricht die Ehe an ihr;",1.9745272397994995,1.7999101877212524,1.6507068872451782,1.6354343891143799,1.5983607769012451,1.6225889921188354,1.5280061960220337,1.4643704891204834,1.4907710552215576,1.498571515083313
19,"Ich habe die letzten Jahre damit verbracht, die Wissenschaft menschlicher Motivation zu untersuchen. Insbesondere das Kräftespiel von extrinsischen Motivatoren und intrinsischen Motivatoren.",1.879850149154663,1.6868330240249634,1.6070246696472168,1.487923502922058,1.480036735534668,1.4804258346557617,1.516132116317749,1.4558193683624268,1.4042270183563232,1.4085133075714111
20,"Vor ein paar Wochen, Ich sprach auf dem Campus Outreach National Conference über jede Verantwortung des Gläubigen zu evangelisieren. Mein Text war 2 Corinthians 5:18-21. Hier ist das Video von dieser Sitzung.",2.2824580669403076,2.2438924312591553,2.147665023803711,2.130250930786133,2.0427677631378174,1.9381760358810425,2.0096685886383057,1.954649567604065,1.93049955368042,1.921699047088623
