,Sentences,Epoch: 1 (ckpt: 1),Epoch: 2 (ckpt: 2),Epoch: 3 (ckpt: 3),Epoch: 4 (ckpt: 4),Epoch: 5 (ckpt: 5),Epoch: 6 (ckpt: 6),Epoch: 7 (ckpt: 7),Epoch: 8 (ckpt: 8),Epoch: 9 (ckpt: 9),Epoch: 10 (ckpt: 10)
0,It's not what you think.,1.2490344047546387,1.5128802061080933,1.4156289100646973,1.422654151916504,1.4377119541168213,1.177856206893921,1.0361238718032837,0.9822483062744141,0.9548690915107727,0.9264155030250549
1,"I like to get past the fur, the feathers and the scales.",2.039915084838867,1.911632776260376,2.0033156871795654,1.8415639400482178,1.969869613647461,1.8477442264556885,1.8695316314697266,1.8440170288085938,1.7775800228118896,1.7881908416748047
2,"Some of them would have arrested him, but no one laid hands on him.",1.8522906303405762,1.8403434753417969,1.8298627138137817,1.8615193367004395,1.7341381311416626,1.691541314125061,1.592551350593567,1.6230813264846802,1.5177894830703735,1.4820659160614014
3,"Oh, it's okay.",2.001037120819092,1.6413238048553467,1.6401560306549072,1.6278523206710815,1.6045445203781128,1.4238231182098389,1.4264039993286133,1.3518539667129517,1.2603893280029297,1.295676589012146
4,Check out more great Games for your iPad at iPadCasinoApp.com,2.5206542015075684,2.639741897583008,2.474456548690796,2.322211503982544,2.324697971343994,2.2818243503570557,2.2133796215057373,2.2348926067352295,2.226177215576172,2.2075092792510986
5,"Home, sweet home.",2.4394073486328125,2.6820569038391113,2.3456029891967773,2.5608344078063965,2.657597541809082,2.449721574783325,2.4334049224853516,2.694361448287964,2.5215017795562744,2.4668362140655518
6,"Last year, The New York Times published a study that the government had done.",1.6227753162384033,1.5824400186538696,1.6056841611862183,1.54853093624115,1.595950722694397,1.5806376934051514,1.4582321643829346,1.359372615814209,1.3338329792022705,1.300780177116394
7,"And the fifth angel poured out his vial upon the seat of the beast; and his kingdom was full of darkness; and they gnawed their tongues for pain,",2.0621588230133057,1.9279050827026367,1.9460694789886475,1.942448377609253,1.8847907781600952,1.8317903280258179,1.7993252277374268,1.7353917360305786,1.6942250728607178,1.653123378753662
8,So I'm going to suggest that less stuff and less space are going to equal a smaller footprint.,1.8183518648147583,1.845978021621704,1.9453662633895874,1.7341340780258179,1.772837519645691,1.6501520872116089,1.6629492044448853,1.572961688041687,1.5483671426773071,1.5377471446990967
9,She's not going anywhere.,1.4209927320480347,1.426434874534607,1.2652958631515503,1.2444299459457397,1.1458215713500977,1.1000174283981323,1.0481761693954468,0.9154092669487,0.9421596527099609,0.9206516742706299
10,Where the hell are we?,1.7249627113342285,1.6546745300292969,1.5372827053070068,1.3301976919174194,1.353682518005371,1.2435073852539062,1.085989236831665,1.0904326438903809,1.0490573644638062,1.0219346284866333
11,"Once you've figured this out, it is tempting to keep writing the same poem, or keep telling the same story, over and over, once you've figured out that it will gain you applause.",1.822487473487854,1.8050388097763062,1.82350754737854,1.7253080606460571,1.708888053894043,1.6619837284088135,1.647608757019043,1.6442065238952637,1.596574068069458,1.5839749574661255
12,Enter your username,2.141796112060547,2.1204423904418945,1.8661324977874756,1.7962673902511597,1.9023520946502686,1.569736361503601,1.4415539503097534,1.3225923776626587,1.2554852962493896,1.252967357635498
13,"We all have bodies, don't we? Did I miss a meeting?",2.169990062713623,2.3189280033111572,2.2312119007110596,2.2268741130828857,2.2141506671905518,2.218724250793457,1.9995840787887573,1.9925429821014404,1.8071999549865723,1.8000072240829468
14,Uploaded on: {{ data.dateFormatted }},4.86040735244751,5.035860538482666,4.696619510650635,4.731194019317627,4.076406002044678,4.513115406036377,4.113033771514893,4.04984712600708,4.015635013580322,3.852691173553467
15,- How did you know that?,1.1955065727233887,1.3995473384857178,1.1807751655578613,1.0439026355743408,0.9406258463859558,1.1679387092590332,0.9402914047241211,0.9235605001449585,0.9446817636489868,0.9029965400695801
16,"And if you've ever been in a meeting where you play sort of meeting ""chicken,"" you're sitting there, looking at the person, waiting for them to look away, and then quickly checking the device.",1.6459171772003174,1.6423077583312988,1.6116487979888916,1.5984865427017212,1.5665298700332642,1.5641440153121948,1.510361909866333,1.4615178108215332,1.434739351272583,1.4419463872909546
