,Sentences,Epoch: 1 (ckpt: 1),Epoch: 2 (ckpt: 2),Epoch: 3 (ckpt: 3),Epoch: 4 (ckpt: 4),Epoch: 5 (ckpt: 5),Epoch: 6 (ckpt: 6),Epoch: 7 (ckpt: 7),Epoch: 8 (ckpt: 8),Epoch: 9 (ckpt: 9),Epoch: 10 (ckpt: 10)
0,Hangisi?,4.178757190704346,3.3732259273529053,4.525940418243408,4.013333797454834,4.200971603393555,4.491149425506592,3.7369019985198975,3.841718912124634,3.8307018280029297,3.7800402641296387
1,"Kürkü, tüyleri ve pulları geride bırakmayı severim.",5.670860290527344,4.888673782348633,3.896012544631958,4.050787925720215,3.8436920642852783,3.7353029251098633,3.6150147914886475,3.5993125438690186,3.5898470878601074,3.548675298690796
2,"Bazıları Onu yakalamak istedilerse de, kimse Ona el sürmedi.",3.9598169326782227,3.6761856079101562,3.9117162227630615,3.533383369445801,3.5113685131073,3.2036380767822266,3.235898733139038,3.147933006286621,3.0452098846435547,3.0044615268707275
3,Sorun değil.,2.6230452060699463,2.6411681175231934,2.627345085144043,2.503258466720581,2.3380589485168457,2.111571788787842,2.1980173587799072,2.294729709625244,2.2983038425445557,2.262064218521118
4,adresinden iPad için daha büyük bir Oyunlar göz atın iPadCasinoApp.com,5.023447036743164,4.468166351318359,3.8866167068481445,4.0962042808532715,4.090817451477051,4.013535499572754,4.1840314865112305,4.155692100524902,3.820617198944092,3.794541835784912
5,Evim evim güzel evim.,8.991681098937988,6.658926963806152,6.231957912445068,6.70811128616333,5.766709804534912,5.216963768005371,4.4083147048950195,4.378052711486816,4.026758670806885,4.103333473205566
6,"Geçen sene, New York Times hükümetin yaptığı bir araştırmayı yayınladı,",3.1150147914886475,2.7634778022766113,2.5231986045837402,2.5547258853912354,2.4122657775878906,2.212390422821045,2.1939921379089355,2.2112817764282227,2.135188102722168,2.124131679534912
7,Beşinci melek tasını canavarın tahtına boşalttı. Canavarın egemenliği karanlığa gömüldü. İnsanlar ıstıraptan dillerini ısırdılar.,5.013814926147461,4.344541072845459,3.974714756011963,4.101455211639404,4.0047078132629395,3.897420883178711,3.885483503341675,3.9647796154022217,3.782313346862793,3.7305142879486084
8,"Öyleyse, daha az eşyanın ve daha az alanın daha az ayak izi demek olacağını söyleyebiliriz.",3.3920907974243164,3.42467999458313,3.231268882751465,3.302213191986084,3.113786220550537,3.237905263900757,3.1544029712677,3.150047540664673,3.099957227706909,3.132218837738037
9,Hiçbir yere gitmiyor.,2.4497532844543457,2.330874443054199,2.274163007736206,2.054439067840576,1.7850233316421509,1.8579468727111816,1.908021330833435,1.8448560237884521,1.8464165925979614,1.7928801774978638
