,Sentences,Epoch: 1 (ckpt: 1),Epoch: 2 (ckpt: 2),Epoch: 3 (ckpt: 3),Epoch: 4 (ckpt: 4),Epoch: 5 (ckpt: 5),Epoch: 6 (ckpt: 6),Epoch: 7 (ckpt: 7),Epoch: 8 (ckpt: 8),Epoch: 9 (ckpt: 9),Epoch: 10 (ckpt: 10)
0,"Всё не так, как тебе кажется.",33.22953796386719,31.56463050842285,28.43023681640625,27.4608154296875,23.76613998413086,21.4707088470459,20.804676055908203,20.907958984375,20.146839141845703,19.76811981201172
1,"Мне нравится видеть сквозь мех, перья и чешую.",77.96141052246094,75.47673034667969,77.35861206054688,80.63922119140625,79.16999053955078,74.23127746582031,74.1247329711914,73.44910430908203,74.896240234375,73.81319427490234
2,Некоторые из них хотели схватить Его; но никто не наложил на Него рук.,82.2205810546875,73.52030944824219,67.49089050292969,67.70624542236328,69.8773422241211,70.43085479736328,66.78901672363281,64.42555236816406,68.40420532226562,67.26716613769531
3,Ничего.,9.194124221801758,10.696311950683594,10.954129219055176,10.63107681274414,11.35574722290039,10.374903678894043,10.546197891235352,10.177708625793457,10.584147453308105,10.440483093261719
4,Проверьте больше отличных игр для вашего IPad в iPadCasinoApp.com,110.47574615478516,101.87428283691406,93.22737121582031,81.57763671875,82.05850219726562,81.0513916015625,83.29736328125,80.90080261230469,83.16481018066406,83.37383270263672
5,"- Дом, милый дом.",29.34404182434082,32.40653991699219,33.803646087646484,30.124305725097656,28.285804748535156,34.36478042602539,32.37895965576172,29.43376922607422,28.850399017333984,29.777122497558594
6,"В прошлом году Нью-Йорк Таймс опубликовала исследование, проведённое по инициативе правительства.",100.107666015625,87.48963928222656,76.57937622070312,74.53523254394531,71.47797393798828,68.13233947753906,66.04106903076172,65.86869812011719,62.32887649536133,61.49250030517578
7,"Пятый Ангел вылил чашу свою на престол зверя: и сделалось царство его мрачно, и они кусали языки свои от страдания,",199.13978576660156,180.50779724121094,173.92127990722656,175.19036865234375,176.84983825683594,180.3274383544922,178.3621368408203,172.47988891601562,173.48658752441406,171.29595947265625
8,"Я выдвигаю гипотезу, что меньше вещей и меньше пространства будут меньше воздействовать на окружающую среду.",119.30171966552734,110.52535247802734,97.68479919433594,97.5597915649414,95.42890930175781,92.32829284667969,87.99945068359375,87.88744354248047,83.73321533203125,83.37572479248047
9,Она никуда не денется.,31.867847442626953,25.631519317626953,27.905982971191406,25.62439727783203,24.90968132019043,21.094161987304688,17.70947265625,18.212244033813477,16.207561492919922,15.958548545837402
10,Куда же мы попали?,24.174049377441406,26.631229400634766,20.606943130493164,23.82063102722168,22.66887664794922,20.216283798217773,20.037527084350586,21.24625587463379,20.178497314453125,19.770668029785156
